filename,species,call_type
bartlett's_tinamou_047.wav,Bartlett's Tinamou,song
bartlett's_tinamou_048.wav,Bartlett's Tinamou,song
bartlett's_tinamou_049.wav,Bartlett's Tinamou,song
bartlett's_tinamou_050.wav,Bartlett's Tinamou,song
bartlett's_tinamou_051.wav,Bartlett's Tinamou,song
bartlett's_tinamou_052.wav,Bartlett's Tinamou,song
bartlett's_tinamou_053.wav,Bartlett's Tinamou,song
bartlett's_tinamou_054.wav,Bartlett's Tinamou,song
bartlett's_tinamou_055.wav,Bartlett's Tinamou,song
bartlett's_tinamou_056.wav,Bartlett's Tinamou,song
bartlett's_tinamou_057.wav,Bartlett's Tinamou,song
bartlett's_tinamou_058.wav,Bartlett's Tinamou,song
bartlett's_tinamou_059.wav,Bartlett's Tinamou,song
bartlett's_tinamou_060.wav,Bartlett's Tinamou,song
bartlett's_tinamou_061.wav,Bartlett's Tinamou,song
bartlett's_tinamou_062.wav,Bartlett's Tinamou,song
bartlett's_tinamou_063.wav,Bartlett's Tinamou,song
bartlett's_tinamou_064.wav,Bartlett's Tinamou,song
bartlett's_tinamou_065.wav,Bartlett's Tinamou,song
bartlett's_tinamou_066.wav,Bartlett's Tinamou,song
bartlett's_tinamou_067.wav,Bartlett's Tinamou,song
bartlett's_tinamou_068.wav,Bartlett's Tinamou,song
bartlett's_tinamou_069.wav,Bartlett's Tinamou,song
bartlett's_tinamou_070.wav,Bartlett's Tinamou,song
bartlett's_tinamou_071.wav,Bartlett's Tinamou,song
bartlett's_tinamou_072.wav,Bartlett's Tinamou,song
bartlett's_tinamou_073.wav,Bartlett's Tinamou,song
bartlett's_tinamou_074.wav,Bartlett's Tinamou,song
bartlett's_tinamou_075.wav,Bartlett's Tinamou,song
bartlett's_tinamou_076.wav,Bartlett's Tinamou,song
bartlett's_tinamou_077.wav,Bartlett's Tinamou,song
bartlett's_tinamou_078.wav,Bartlett's Tinamou,song
bartlett's_tinamou_079.wav,Bartlett's Tinamou,song
bartlett's_tinamou_080.wav,Bartlett's Tinamou,song
bartlett's_tinamou_081.wav,Bartlett's Tinamou,song
bartlett's_tinamou_082.wav,Bartlett's Tinamou,song
bartlett's_tinamou_083.wav,Bartlett's Tinamou,song
bartlett's_tinamou_084.wav,Bartlett's Tinamou,song
bartlett's_tinamou_085.wav,Bartlett's Tinamou,song
bartlett's_tinamou_086.wav,Bartlett's Tinamou,song
bartlett's_tinamou_087.wav,Bartlett's Tinamou,song
bartlett's_tinamou_088.wav,Bartlett's Tinamou,song
bartlett's_tinamou_089.wav,Bartlett's Tinamou,song
bartlett's_tinamou_090.wav,Bartlett's Tinamou,song
bartlett's_tinamou_091.wav,Bartlett's Tinamou,song
bartlett's_tinamou_092.wav,Bartlett's Tinamou,song
bartlett's_tinamou_093.wav,Bartlett's Tinamou,song
bartlett's_tinamou_094.wav,Bartlett's Tinamou,song
bartlett's_tinamou_095.wav,Bartlett's Tinamou,song
bartlett's_tinamou_096.wav,Bartlett's Tinamou,song
bartlett's_tinamou_097.wav,Bartlett's Tinamou,song
bartlett's_tinamou_098.wav,Bartlett's Tinamou,song
bartlett's_tinamou_099.wav,Bartlett's Tinamou,song
barred_tinamou_000.wav,Barred Tinamou,song
barred_tinamou_001.wav,Barred Tinamou,song
barred_tinamou_002.wav,Barred Tinamou,song
barred_tinamou_003.wav,Barred Tinamou,song
barred_tinamou_004.wav,Barred Tinamou,song
barred_tinamou_005.wav,Barred Tinamou,song
barred_tinamou_006.wav,Barred Tinamou,song
barred_tinamou_007.wav,Barred Tinamou,song
barred_tinamou_008.wav,Barred Tinamou,song
barred_tinamou_009.wav,Barred Tinamou,song
barred_tinamou_010.wav,Barred Tinamou,song
barred_tinamou_011.wav,Barred Tinamou,song
barred_tinamou_012.wav,Barred Tinamou,song
barred_tinamou_013.wav,Barred Tinamou,song
barred_tinamou_014.wav,Barred Tinamou,song
barred_tinamou_015.wav,Barred Tinamou,song
barred_tinamou_016.wav,Barred Tinamou,song
barred_tinamou_017.wav,Barred Tinamou,song
barred_tinamou_018.wav,Barred Tinamou,song
barred_tinamou_019.wav,Barred Tinamou,song
barred_tinamou_020.wav,Barred Tinamou,song
barred_tinamou_021.wav,Barred Tinamou,song
barred_tinamou_022.wav,Barred Tinamou,song
barred_tinamou_023.wav,Barred Tinamou,song
barred_tinamou_024.wav,Barred Tinamou,song
barred_tinamou_025.wav,Barred Tinamou,song
barred_tinamou_026.wav,Barred Tinamou,song
barred_tinamou_027.wav,Barred Tinamou,song
barred_tinamou_028.wav,Barred Tinamou,song
barred_tinamou_029.wav,Barred Tinamou,song
barred_tinamou_030.wav,Barred Tinamou,song
barred_tinamou_031.wav,Barred Tinamou,song
barred_tinamou_032.wav,Barred Tinamou,song
barred_tinamou_033.wav,Barred Tinamou,song
barred_tinamou_034.wav,Barred Tinamou,song
barred_tinamou_035.wav,Barred Tinamou,song
barred_tinamou_036.wav,Barred Tinamou,song
barred_tinamou_037.wav,Barred Tinamou,song
barred_tinamou_038.wav,Barred Tinamou,song
barred_tinamou_039.wav,Barred Tinamou,song
barred_tinamou_040.wav,Barred Tinamou,song
barred_tinamou_041.wav,Barred Tinamou,song
barred_tinamou_042.wav,Barred Tinamou,song
barred_tinamou_043.wav,Barred Tinamou,song
barred_tinamou_044.wav,Barred Tinamou,song
barred_tinamou_045.wav,Barred Tinamou,song
barred_tinamou_046.wav,Barred Tinamou,song
barred_tinamou_047.wav,Barred Tinamou,song
barred_tinamou_048.wav,Barred Tinamou,song
barred_tinamou_049.wav,Barred Tinamou,song
barred_tinamou_050.wav,Barred Tinamou,song
barred_tinamou_051.wav,Barred Tinamou,song
barred_tinamou_052.wav,Barred Tinamou,song
barred_tinamou_053.wav,Barred Tinamou,song
barred_tinamou_054.wav,Barred Tinamou,song
barred_tinamou_055.wav,Barred Tinamou,song
barred_tinamou_056.wav,Barred Tinamou,song
barred_tinamou_057.wav,Barred Tinamou,song
barred_tinamou_058.wav,Barred Tinamou,song
barred_tinamou_059.wav,Barred Tinamou,song
barred_tinamou_060.wav,Barred Tinamou,song
barred_tinamou_061.wav,Barred Tinamou,song
barred_tinamou_062.wav,Barred Tinamou,song
barred_tinamou_063.wav,Barred Tinamou,song
barred_tinamou_064.wav,Barred Tinamou,song
barred_tinamou_065.wav,Barred Tinamou,song
barred_tinamou_066.wav,Barred Tinamou,song
barred_tinamou_067.wav,Barred Tinamou,song
barred_tinamou_068.wav,Barred Tinamou,song
barred_tinamou_069.wav,Barred Tinamou,song
barred_tinamou_070.wav,Barred Tinamou,song
barred_tinamou_071.wav,Barred Tinamou,song
barred_tinamou_072.wav,Barred Tinamou,song
barred_tinamou_073.wav,Barred Tinamou,song
barred_tinamou_074.wav,Barred Tinamou,song
barred_tinamou_075.wav,Barred Tinamou,song
barred_tinamou_076.wav,Barred Tinamou,song
barred_tinamou_077.wav,Barred Tinamou,song
barred_tinamou_078.wav,Barred Tinamou,song
barred_tinamou_079.wav,Barred Tinamou,song
barred_tinamou_080.wav,Barred Tinamou,song
barred_tinamou_081.wav,Barred Tinamou,song
barred_tinamou_082.wav,Barred Tinamou,song
barred_tinamou_083.wav,Barred Tinamou,song
barred_tinamou_084.wav,Barred Tinamou,song
barred_tinamou_085.wav,Barred Tinamou,song
barred_tinamou_086.wav,Barred Tinamou,song
barred_tinamou_087.wav,Barred Tinamou,song
barred_tinamou_088.wav,Barred Tinamou,song
barred_tinamou_089.wav,Barred Tinamou,song
barred_tinamou_090.wav,Barred Tinamou,song
barred_tinamou_091.wav,Barred Tinamou,song
barred_tinamou_092.wav,Barred Tinamou,song
barred_tinamou_093.wav,Barred Tinamou,song
barred_tinamou_094.wav,Barred Tinamou,song
barred_tinamou_095.wav,Barred Tinamou,song
barred_tinamou_096.wav,Barred Tinamou,song
barred_tinamou_097.wav,Barred Tinamou,song
barred_tinamou_098.wav,Barred Tinamou,song
barred_tinamou_099.wav,Barred Tinamou,song
huayco_tinamou_000.wav,Huayco Tinamou,call
huayco_tinamou_001.wav,Huayco Tinamou,call
huayco_tinamou_002.wav,Huayco Tinamou,call
huayco_tinamou_003.wav,Huayco Tinamou,call
huayco_tinamou_004.wav,Huayco Tinamou,call
huayco_tinamou_005.wav,Huayco Tinamou,call
huayco_tinamou_006.wav,Huayco Tinamou,call
huayco_tinamou_007.wav,Huayco Tinamou,call
huayco_tinamou_008.wav,Huayco Tinamou,call
huayco_tinamou_009.wav,Huayco Tinamou,call
huayco_tinamou_010.wav,Huayco Tinamou,call
huayco_tinamou_011.wav,Huayco Tinamou,call
huayco_tinamou_012.wav,Huayco Tinamou,call
huayco_tinamou_013.wav,Huayco Tinamou,call
huayco_tinamou_014.wav,Huayco Tinamou,call
huayco_tinamou_015.wav,Huayco Tinamou,call
huayco_tinamou_016.wav,Huayco Tinamou,call
huayco_tinamou_017.wav,Huayco Tinamou,call
huayco_tinamou_018.wav,Huayco Tinamou,call
huayco_tinamou_019.wav,Huayco Tinamou,call
huayco_tinamou_020.wav,Huayco Tinamou,call
huayco_tinamou_021.wav,Huayco Tinamou,call
huayco_tinamou_022.wav,Huayco Tinamou,call
huayco_tinamou_023.wav,Huayco Tinamou,call
huayco_tinamou_024.wav,Huayco Tinamou,call
huayco_tinamou_025.wav,Huayco Tinamou,call
huayco_tinamou_026.wav,Huayco Tinamou,call
huayco_tinamou_027.wav,Huayco Tinamou,call
huayco_tinamou_028.wav,Huayco Tinamou,call
huayco_tinamou_029.wav,Huayco Tinamou,call
huayco_tinamou_030.wav,Huayco Tinamou,call
huayco_tinamou_031.wav,Huayco Tinamou,call
huayco_tinamou_032.wav,Huayco Tinamou,call
huayco_tinamou_033.wav,Huayco Tinamou,call
huayco_tinamou_034.wav,Huayco Tinamou,call
huayco_tinamou_035.wav,Huayco Tinamou,call
huayco_tinamou_036.wav,Huayco Tinamou,call
huayco_tinamou_037.wav,Huayco Tinamou,call
huayco_tinamou_038.wav,Huayco Tinamou,call
huayco_tinamou_039.wav,Huayco Tinamou,call
huayco_tinamou_040.wav,Huayco Tinamou,call
huayco_tinamou_041.wav,Huayco Tinamou,call
huayco_tinamou_042.wav,Huayco Tinamou,call
huayco_tinamou_043.wav,Huayco Tinamou,call
huayco_tinamou_044.wav,Huayco Tinamou,call
huayco_tinamou_045.wav,Huayco Tinamou,call
huayco_tinamou_046.wav,Huayco Tinamou,call
huayco_tinamou_047.wav,Huayco Tinamou,call
huayco_tinamou_048.wav,Huayco Tinamou,call
huayco_tinamou_049.wav,Huayco Tinamou,call
huayco_tinamou_050.wav,Huayco Tinamou,call
huayco_tinamou_051.wav,Huayco Tinamou,call
huayco_tinamou_052.wav,Huayco Tinamou,call
huayco_tinamou_053.wav,Huayco Tinamou,call
huayco_tinamou_054.wav,Huayco Tinamou,call
huayco_tinamou_055.wav,Huayco Tinamou,call
huayco_tinamou_056.wav,Huayco Tinamou,call
huayco_tinamou_057.wav,Huayco Tinamou,call
huayco_tinamou_058.wav,Huayco Tinamou,call
huayco_tinamou_059.wav,Huayco Tinamou,call
huayco_tinamou_060.wav,Huayco Tinamou,call
huayco_tinamou_061.wav,Huayco Tinamou,call
huayco_tinamou_062.wav,Huayco Tinamou,call
huayco_tinamou_063.wav,Huayco Tinamou,call
huayco_tinamou_064.wav,Huayco Tinamou,call
huayco_tinamou_065.wav,Huayco Tinamou,call
huayco_tinamou_066.wav,Huayco Tinamou,call
huayco_tinamou_067.wav,Huayco Tinamou,call
huayco_tinamou_068.wav,Huayco Tinamou,call
huayco_tinamou_069.wav,Huayco Tinamou,call
huayco_tinamou_070.wav,Huayco Tinamou,call
huayco_tinamou_071.wav,Huayco Tinamou,call
huayco_tinamou_072.wav,Huayco Tinamou,call
huayco_tinamou_073.wav,Huayco Tinamou,call
huayco_tinamou_074.wav,Huayco Tinamou,call
huayco_tinamou_075.wav,Huayco Tinamou,call
huayco_tinamou_076.wav,Huayco Tinamou,call
huayco_tinamou_077.wav,Huayco Tinamou,call
huayco_tinamou_078.wav,Huayco Tinamou,call
huayco_tinamou_079.wav,Huayco Tinamou,call
huayco_tinamou_080.wav,Huayco Tinamou,call
huayco_tinamou_081.wav,Huayco Tinamou,call
huayco_tinamou_082.wav,Huayco Tinamou,call
huayco_tinamou_083.wav,Huayco Tinamou,call
huayco_tinamou_084.wav,Huayco Tinamou,call
huayco_tinamou_085.wav,Huayco Tinamou,call
huayco_tinamou_086.wav,Huayco Tinamou,call
huayco_tinamou_087.wav,Huayco Tinamou,call
huayco_tinamou_088.wav,Huayco Tinamou,call
huayco_tinamou_089.wav,Huayco Tinamou,call
huayco_tinamou_090.wav,Huayco Tinamou,call
huayco_tinamou_091.wav,Huayco Tinamou,call
huayco_tinamou_092.wav,Huayco Tinamou,call
huayco_tinamou_093.wav,Huayco Tinamou,call
huayco_tinamou_094.wav,Huayco Tinamou,call
huayco_tinamou_095.wav,Huayco Tinamou,call
huayco_tinamou_096.wav,Huayco Tinamou,call
huayco_tinamou_097.wav,Huayco Tinamou,call
huayco_tinamou_098.wav,Huayco Tinamou,call
huayco_tinamou_099.wav,Huayco Tinamou,call
ornate_tinamou_000.wav,Ornate Tinamou,song
ornate_tinamou_001.wav,Ornate Tinamou,song
ornate_tinamou_002.wav,Ornate Tinamou,song
ornate_tinamou_003.wav,Ornate Tinamou,song
ornate_tinamou_004.wav,Ornate Tinamou,song
ornate_tinamou_005.wav,Ornate Tinamou,song
ornate_tinamou_006.wav,Ornate Tinamou,song
ornate_tinamou_007.wav,Ornate Tinamou,song
ornate_tinamou_008.wav,Ornate Tinamou,song
ornate_tinamou_009.wav,Ornate Tinamou,song
ornate_tinamou_010.wav,Ornate Tinamou,song
ornate_tinamou_011.wav,Ornate Tinamou,song
ornate_tinamou_012.wav,Ornate Tinamou,song
ornate_tinamou_013.wav,Ornate Tinamou,song
ornate_tinamou_014.wav,Ornate Tinamou,song
ornate_tinamou_015.wav,Ornate Tinamou,song
ornate_tinamou_016.wav,Ornate Tinamou,song
ornate_tinamou_017.wav,Ornate Tinamou,song
ornate_tinamou_018.wav,Ornate Tinamou,song
ornate_tinamou_019.wav,Ornate Tinamou,song
ornate_tinamou_020.wav,Ornate Tinamou,song
ornate_tinamou_021.wav,Ornate Tinamou,song
ornate_tinamou_022.wav,Ornate Tinamou,song
ornate_tinamou_023.wav,Ornate Tinamou,song
ornate_tinamou_024.wav,Ornate Tinamou,song
ornate_tinamou_025.wav,Ornate Tinamou,song
ornate_tinamou_026.wav,Ornate Tinamou,song
ornate_tinamou_027.wav,Ornate Tinamou,song
ornate_tinamou_028.wav,Ornate Tinamou,song
ornate_tinamou_029.wav,Ornate Tinamou,song
ornate_tinamou_030.wav,Ornate Tinamou,song
ornate_tinamou_031.wav,Ornate Tinamou,song
ornate_tinamou_032.wav,Ornate Tinamou,song
ornate_tinamou_033.wav,Ornate Tinamou,song
ornate_tinamou_034.wav,Ornate Tinamou,song
ornate_tinamou_035.wav,Ornate Tinamou,song
ornate_tinamou_036.wav,Ornate Tinamou,song
ornate_tinamou_037.wav,Ornate Tinamou,song
ornate_tinamou_038.wav,Ornate Tinamou,song
ornate_tinamou_039.wav,Ornate Tinamou,song
ornate_tinamou_040.wav,Ornate Tinamou,song
ornate_tinamou_041.wav,Ornate Tinamou,song
ornate_tinamou_042.wav,Ornate Tinamou,song
ornate_tinamou_043.wav,Ornate Tinamou,song
ornate_tinamou_044.wav,Ornate Tinamou,song
ornate_tinamou_045.wav,Ornate Tinamou,song
ornate_tinamou_046.wav,Ornate Tinamou,song
ornate_tinamou_047.wav,Ornate Tinamou,song
ornate_tinamou_048.wav,Ornate Tinamou,song
ornate_tinamou_049.wav,Ornate Tinamou,song
ornate_tinamou_050.wav,Ornate Tinamou,song
ornate_tinamou_051.wav,Ornate Tinamou,song
ornate_tinamou_052.wav,Ornate Tinamou,song
ornate_tinamou_053.wav,Ornate Tinamou,song
ornate_tinamou_054.wav,Ornate Tinamou,song
ornate_tinamou_055.wav,Ornate Tinamou,song
ornate_tinamou_056.wav,Ornate Tinamou,song
ornate_tinamou_057.wav,Ornate Tinamou,song
ornate_tinamou_058.wav,Ornate Tinamou,song
ornate_tinamou_059.wav,Ornate Tinamou,song
ornate_tinamou_060.wav,Ornate Tinamou,song
ornate_tinamou_061.wav,Ornate Tinamou,song
ornate_tinamou_062.wav,Ornate Tinamou,song
ornate_tinamou_063.wav,Ornate Tinamou,song
ornate_tinamou_064.wav,Ornate Tinamou,song
ornate_tinamou_065.wav,Ornate Tinamou,song
ornate_tinamou_066.wav,Ornate Tinamou,song
ornate_tinamou_067.wav,Ornate Tinamou,song
ornate_tinamou_068.wav,Ornate Tinamou,song
ornate_tinamou_069.wav,Ornate Tinamou,song
ornate_tinamou_070.wav,Ornate Tinamou,song
ornate_tinamou_071.wav,Ornate Tinamou,song
ornate_tinamou_072.wav,Ornate Tinamou,song
ornate_tinamou_073.wav,Ornate Tinamou,song
ornate_tinamou_074.wav,Ornate Tinamou,song
ornate_tinamou_075.wav,Ornate Tinamou,song
ornate_tinamou_076.wav,Ornate Tinamou,song
ornate_tinamou_077.wav,Ornate Tinamou,song
ornate_tinamou_078.wav,Ornate Tinamou,song
ornate_tinamou_079.wav,Ornate Tinamou,song
ornate_tinamou_080.wav,Ornate Tinamou,song
ornate_tinamou_081.wav,Ornate Tinamou,song
ornate_tinamou_082.wav,Ornate Tinamou,song
ornate_tinamou_083.wav,Ornate Tinamou,song
ornate_tinamou_084.wav,Ornate Tinamou,song
ornate_tinamou_085.wav,Ornate Tinamou,song
ornate_tinamou_086.wav,Ornate Tinamou,song
ornate_tinamou_087.wav,Ornate Tinamou,song
ornate_tinamou_088.wav,Ornate Tinamou,song
ornate_tinamou_089.wav,Ornate Tinamou,song
ornate_tinamou_090.wav,Ornate Tinamou,song
ornate_tinamou_091.wav,Ornate Tinamou,song
ornate_tinamou_092.wav,Ornate Tinamou,song
ornate_tinamou_093.wav,Ornate Tinamou,song
ornate_tinamou_094.wav,Ornate Tinamou,song
ornate_tinamou_095.wav,Ornate Tinamou,song
ornate_tinamou_096.wav,Ornate Tinamou,song
ornate_tinamou_097.wav,Ornate Tinamou,song
ornate_tinamou_098.wav,Ornate Tinamou,song
ornate_tinamou_099.wav,Ornate Tinamou,song
chilean_tinamou_000.wav,Chilean Tinamou,song
chilean_tinamou_001.wav,Chilean Tinamou,song
chilean_tinamou_002.wav,Chilean Tinamou,song
chilean_tinamou_003.wav,Chilean Tinamou,song
chilean_tinamou_004.wav,Chilean Tinamou,song
chilean_tinamou_005.wav,Chilean Tinamou,song
chilean_tinamou_006.wav,Chilean Tinamou,song
chilean_tinamou_007.wav,Chilean Tinamou,song
chilean_tinamou_008.wav,Chilean Tinamou,song
chilean_tinamou_009.wav,Chilean Tinamou,song
chilean_tinamou_010.wav,Chilean Tinamou,song
chilean_tinamou_011.wav,Chilean Tinamou,song
chilean_tinamou_012.wav,Chilean Tinamou,song
chilean_tinamou_013.wav,Chilean Tinamou,song
chilean_tinamou_014.wav,Chilean Tinamou,song
chilean_tinamou_015.wav,Chilean Tinamou,song
chilean_tinamou_016.wav,Chilean Tinamou,song
chilean_tinamou_017.wav,Chilean Tinamou,song
chilean_tinamou_018.wav,Chilean Tinamou,song
chilean_tinamou_019.wav,Chilean Tinamou,song
chilean_tinamou_020.wav,Chilean Tinamou,song
chilean_tinamou_021.wav,Chilean Tinamou,song
chilean_tinamou_022.wav,Chilean Tinamou,song
chilean_tinamou_023.wav,Chilean Tinamou,song
chilean_tinamou_024.wav,Chilean Tinamou,song
chilean_tinamou_025.wav,Chilean Tinamou,song
chilean_tinamou_026.wav,Chilean Tinamou,song
chilean_tinamou_027.wav,Chilean Tinamou,song
chilean_tinamou_028.wav,Chilean Tinamou,song
chilean_tinamou_029.wav,Chilean Tinamou,song
chilean_tinamou_030.wav,Chilean Tinamou,song
chilean_tinamou_031.wav,Chilean Tinamou,song
chilean_tinamou_032.wav,Chilean Tinamou,song
chilean_tinamou_033.wav,Chilean Tinamou,song
chilean_tinamou_034.wav,Chilean Tinamou,song
chilean_tinamou_035.wav,Chilean Tinamou,song
chilean_tinamou_036.wav,Chilean Tinamou,song
chilean_tinamou_037.wav,Chilean Tinamou,song
chilean_tinamou_038.wav,Chilean Tinamou,song
chilean_tinamou_039.wav,Chilean Tinamou,song
chilean_tinamou_040.wav,Chilean Tinamou,song
chilean_tinamou_041.wav,Chilean Tinamou,song
chilean_tinamou_042.wav,Chilean Tinamou,song
chilean_tinamou_043.wav,Chilean Tinamou,song
chilean_tinamou_044.wav,Chilean Tinamou,song
chilean_tinamou_045.wav,Chilean Tinamou,song
chilean_tinamou_046.wav,Chilean Tinamou,song
chilean_tinamou_047.wav,Chilean Tinamou,song
chilean_tinamou_048.wav,Chilean Tinamou,song
chilean_tinamou_049.wav,Chilean Tinamou,song
chilean_tinamou_050.wav,Chilean Tinamou,song
chilean_tinamou_051.wav,Chilean Tinamou,song
chilean_tinamou_052.wav,Chilean Tinamou,song
chilean_tinamou_053.wav,Chilean Tinamou,song
chilean_tinamou_054.wav,Chilean Tinamou,song
chilean_tinamou_055.wav,Chilean Tinamou,song
chilean_tinamou_056.wav,Chilean Tinamou,song
chilean_tinamou_057.wav,Chilean Tinamou,song
chilean_tinamou_058.wav,Chilean Tinamou,song
chilean_tinamou_059.wav,Chilean Tinamou,song
chilean_tinamou_060.wav,Chilean Tinamou,song
chilean_tinamou_061.wav,Chilean Tinamou,song
chilean_tinamou_062.wav,Chilean Tinamou,song
chilean_tinamou_063.wav,Chilean Tinamou,song
chilean_tinamou_064.wav,Chilean Tinamou,song
chilean_tinamou_065.wav,Chilean Tinamou,song
chilean_tinamou_066.wav,Chilean Tinamou,song
chilean_tinamou_067.wav,Chilean Tinamou,song
chilean_tinamou_068.wav,Chilean Tinamou,song
chilean_tinamou_069.wav,Chilean Tinamou,song
chilean_tinamou_070.wav,Chilean Tinamou,song
chilean_tinamou_071.wav,Chilean Tinamou,song
chilean_tinamou_072.wav,Chilean Tinamou,song
chilean_tinamou_073.wav,Chilean Tinamou,song
chilean_tinamou_074.wav,Chilean Tinamou,song
chilean_tinamou_075.wav,Chilean Tinamou,song
chilean_tinamou_076.wav,Chilean Tinamou,song
chilean_tinamou_077.wav,Chilean Tinamou,song
chilean_tinamou_078.wav,Chilean Tinamou,song
chilean_tinamou_079.wav,Chilean Tinamou,song
chilean_tinamou_080.wav,Chilean Tinamou,song
chilean_tinamou_081.wav,Chilean Tinamou,song
chilean_tinamou_082.wav,Chilean Tinamou,song
chilean_tinamou_083.wav,Chilean Tinamou,song
chilean_tinamou_084.wav,Chilean Tinamou,song
chilean_tinamou_085.wav,Chilean Tinamou,song
chilean_tinamou_086.wav,Chilean Tinamou,song
chilean_tinamou_087.wav,Chilean Tinamou,song
chilean_tinamou_088.wav,Chilean Tinamou,song
chilean_tinamou_089.wav,Chilean Tinamou,song
chilean_tinamou_090.wav,Chilean Tinamou,song
chilean_tinamou_091.wav,Chilean Tinamou,song
chilean_tinamou_092.wav,Chilean Tinamou,song
chilean_tinamou_093.wav,Chilean Tinamou,song
chilean_tinamou_094.wav,Chilean Tinamou,song
chilean_tinamou_095.wav,Chilean Tinamou,song
